,fval,BRAF_0,CBL_0,CRAF_0,DUSP_eq,EGFR_eq,ERK_0,GRB2_0,MEK_0,RAS_0,SOS1_0,SPRY_eq,bind_AZ_628_RAF_dG,bind_AZ_628_RAF_kf,bind_AZ_628_RAF_phi,bind_Binimetinib_MEK_dG,bind_Binimetinib_MEK_kf,bind_Binimetinib_MEK_phi,bind_CBL_GRB2_dG,bind_CBL_GRB2_kf,bind_CBL_GRB2_phi,bind_Cobimetinib_MEK_dG,bind_Cobimetinib_MEK_kf,bind_Cobimetinib_MEK_phi,bind_DUSP_pERK_dG,bind_DUSP_pERK_kf,bind_DUSP_pERK_phi,bind_Dabrafenib_RAF_dG,bind_Dabrafenib_RAF_kf,bind_Dabrafenib_RAF_phi,bind_EGFR_EGFR_dG,bind_EGFR_EGFR_kf,bind_EGFR_EGFR_phi,bind_EGF_EGFR_dG,bind_EGF_EGFR_kf,bind_EGF_EGFR_phi,bind_GRB2_SOS1_dG,bind_GRB2_SOS1_kf,bind_GRB2_SOS1_phi,bind_LY3009120_RAF_dG,bind_LY3009120_RAF_kf,bind_LY3009120_RAF_phi,bind_MEK_uERK_dG,bind_MEK_uERK_kf,bind_MEK_uERK_phi,bind_PD0325901_MEK_dG,bind_PD0325901_MEK_kf,bind_PD0325901_MEK_phi,bind_PLX8394_RAF_dG,bind_PLX8394_RAF_kf,bind_PLX8394_RAF_phi,bind_RAF_RAF_dG,bind_RAF_RAF_kf,bind_RAF_RAF_phi,bind_RAF_uMEK_dG,bind_RAF_uMEK_kf,bind_RAF_uMEK_phi,bind_RASgtp_RAF_dG,bind_RASgtp_RAF_kf,bind_RASgtp_RAF_phi,bind_SOS1_RAS_dG,bind_SOS1_RAS_kf,bind_SPRY_GRB2_dG,bind_SPRY_GRB2_kf,bind_SPRY_GRB2_phi,bind_Selumetinib_MEK_dG,bind_Selumetinib_MEK_kf,bind_Selumetinib_MEK_phi,bind_Trametinib_MEK_dG,bind_Trametinib_MEK_kf,bind_Trametinib_MEK_phi,bind_Vemurafenib_RAF_dG,bind_Vemurafenib_RAF_kf,bind_Vemurafenib_RAF_phi,bind_pEGFR_GRB2_dG,bind_pEGFR_GRB2_kf,bind_pEGFR_GRB2_phi,catalyze_CBL_EGFR_ub_kcat,catalyze_DUSP_ERK_u_kcatr,catalyze_EGFR_EGFR_p_kcat,catalyze_EGFR_deg_kM,catalyze_EGFR_deg_kcat,catalyze_EGFR_dub_kcatr,catalyze_EGFR_endo_kcat,catalyze_EGFR_recycl_kcat,catalyze_EGFR_u_kcatr,catalyze_MEKmekiNone_phosphop_ERK_p_kcat,catalyze_NF1_RAS_gdp_kcatr,catalyze_PP2A_MEK_u_kcatr,catalyze_RAF_RAFrafiNone_MEK_p_kcat,catalyze_RAFrafiNone_MEKmekiNone_p_kcat,catalyze_RAFrafiNone_MEKmeki_Binimetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Cobimetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_PD0325901_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Selumetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Trametinib_p_kcatr,catalyze_SOS1_RAS_gtp_kcat,catalyze_pERK_BRAF_pT753_kcat,catalyze_pERK_CRAF_pS642_kcat,catalyze_pERK_SOS1_pS1134_kbase,catalyze_pERK_SOS1_pS1134_kcat,catalyze_phosphatase_BRAF_uT753_kcatr,catalyze_phosphatase_CRAF_uS642_kcatr,catalyze_phosphatase_SOS1_uS1134_kcatr,ep_EGFR_EGFR_mod_EGF_single_ddG,ep_RAF_RAF_mod_Dabrafenib_double_ddG,ep_RAF_RAF_mod_Dabrafenib_single_ddG,ep_RAF_RAF_mod_PLX8394_double_ddG,ep_RAF_RAF_mod_PLX8394_single_ddG,ep_RAF_RAF_mod_RASgtp_double_ddG,ep_RAF_RAF_mod_Vemurafenib_double_ddG,ep_RAF_RAF_mod_Vemurafenib_single_ddG,ep_RAF_RAF_mod_pRAF_ddG,ep_RAF_RAS_mod_pRAF_ddG,ep_SOS1S1134p_GRB2_ddG,ep_pMEK_Binimetinib_ddG,ep_pMEK_Cobimetinib_ddG,ep_pMEK_PD0325901_ddG,ep_pMEK_Selumetinib_ddG,ep_pMEK_Trametinib_ddG,mDUSP_eq,mEGFR_eq,mSPRY_eq,msynthesize_pERK_DUSP_kdeg,msynthesize_pERK_EGFR_kdeg,msynthesize_pERK_SPRY_kdeg,pERK_IF_offset,pERK_IF_scale,pMEK_IF_offset,pMEK_IF_scale,psynthesize_pERK_DUSP_kdeg,psynthesize_pERK_EGFR_kdeg,psynthesize_pERK_SPRY_kdeg,synthesize_pERK_DUSP_ERK_gexpslope,synthesize_pERK_DUSP_ERK_kM,synthesize_pERK_EGFR_ERK_gexpslope,synthesize_pERK_EGFR_ERK_kM,synthesize_pERK_SPRY_ERK_gexpslope,synthesize_pERK_SPRY_ERK_kM
14,-144.0117224,1049.979833,16625.33441,15412.99182,1405.164096,31629.68508,167079.4176,41978.96394,117923.1533,149393.5474,5593.388097,33931.97247,-4.009487864,0.01011064929,0,-4.376788522,53.58853957,0,-6.296958394,4605608.054,0,-4.953719748,504.8854597,0,-11.88854078,619954.5546,0,-6.402775373,0.01590704309,0,-5.498926803,2874969.179,0,-0.7315591535,164730.8141,0,-4.239938136,115119.3521,0,-5.609033238,0.02464563741,0,-3.184656155,9785017.219,0,-6.213116981,167.0709144,0,-5.518898078,1340.299819,0,1.175712164,377.241928,0,-3.383235652,449.915083,0,-6.690387377,43148.24133,0,-7.649085235,5042.909324,-2.454598077,8.787674548,0,-4.036220513,22.99308971,0,-6.045309326,480.5420295,0,-3.793984448,1.103095475,0,-5.441864933,307726.6089,0,10167.11382,0.05174774501,3665.257705,1.483053469,318.620187,0.01604435171,1943.380051,4835.254043,0.0006494078369,19824.82249,0.01278044507,0.002499692975,16097.37796,7427.094672,0.004706561052,4.78E-05,0.003239607383,0.003585324522,4.24E-05,2214.091007,16809.84901,1260.567508,7.95246535,22739.65263,0.002717032359,0.006695324551,0.08624416619,-9.999058781,9.007598927,-8.749705823,11.1304156,0,-21.2993207,10.15085518,-7.384741383,5.075243097,0.9237032223,3.107801566,3.772440073,1.610011364,4.302087865,4.333703353,1.518794387,47.53515045,60.56794619,35.26214764,0.870239919,1.346360061,1.323081138,0.09189845074,1.754460704,0.06217107853,53.12397571,1.291449853,0.2360873839,0.1784000475,204.1246523,3.397659903,3.303095827,0.0296778561,2341.253109,3.690825624
15,-137.2276651,1167.882923,16945.49888,14292.5187,5818.005877,11099.25757,120994.8388,48119.73359,138876.5264,267363.6569,6184.017976,14008.24762,-4.310638812,0.01004035223,0,-3.662221981,50.81368282,0,-8.952564807,104149.704,0,-4.026622875,0.02211351608,0,-14.95908242,804327.1402,0,-7.36688604,3499.676185,0,-9.110064126,8572080.384,0,-9.189802106,9264433.762,0,-4.002128978,7888.58036,0,-5.932172902,0.01268069707,0,-3.237188539,26073.62508,0,-5.752033348,113.2637573,0,-6.006150979,781.1096302,0,1.796793883,9677.171701,0,-4.332246996,205.1671103,0,-7.281689931,1170724.341,0,-6.007521564,59933.34586,-3.506361004,9.627035799,0,-3.283910486,22.44648479,0,-6.363508155,118.8951752,0,-4.086171055,4.661804821,0,-4.325687005,118024.9816,0,3059.581063,0.01048804844,7136.106338,0.03304532084,670.7085656,0.0002415288093,438.6117028,330.1363986,0.000115069942,27653.94176,0.001296002129,0.0006766603045,6469.641674,7024.227215,0.0007339055441,3.88E-05,0.00078903177,0.000584876275,0.0005592315262,64159.37692,594.3136449,1005.525877,0.09619526936,1431.776279,0.0003152666667,0.02209168439,0.07300957667,-10.73024394,11.51287602,-6.633639894,11.47361689,0,-22.39885244,7.685267075,-10.0390675,6.612828395,2.196460377,7.158181583,2.642376926,-4.204275356,3.422530614,3.127660758,2.084114385,182.092677,27.5646983,15.8614724,1.672182911,1.590774911,1.371309795,0.08075019566,1.907582124,0.09998367629,12.06917189,0.72785704,0.500182701,0.2250718616,435.3677194,5.986136922,5.882605579,0.03535142751,15409.42436,9.631947131
16,-122.5362316,1161.406091,16900.90896,10284.64071,3248.343765,9210.318403,193532.3583,55368.39317,119839.4101,511834.8706,6192.033764,33611.24671,-3.924858994,0.01000078636,0,-3.516864263,74.23787168,0,-2.891971418,6766175.212,0,-4.482665152,19.01533651,0,-14.67067924,179970.2306,0,-6.624396017,327.004797,0,-9.047670109,8601.994794,0,-5.887055122,8707182.472,0,-7.185038736,4297.416754,0,-5.531389109,0.01000035726,0,-6.285468397,1000513.676,0,-5.555066021,152.9105465,0,-5.429651781,327.1810204,0,-0.3077961873,1409.611675,0,-3.643241266,150.8490531,0,-9.00199034,1470354.285,0,-3.555820578,85916.49682,-4.72713455,155.6373197,0,-3.204538798,36.00494334,0,-6.131273295,183.0133294,0,-3.657013619,2.441965992,0,-4.178771024,3898189.651,0,66181.825,0.2003553588,6942.868632,0.001530025519,88.82140391,0.0001531383218,1377.29183,550.6688718,0.002801479591,4107.123659,0.0706428347,0.006346969696,875.1940177,1238.212467,0.002494377474,5.99E-05,0.0029943214,0.002252875911,0.004022525822,634.2796713,3041.977844,23492.10204,0.04581932352,443.8306175,0.0007620802615,0.2667416592,0.06983835524,-8.042042216,5.171643186,-9.20000867,10.89168378,0,-22.25443697,11.51101634,-5.942191157,9.210160293,8.588904903,6.724481192,2.493319405,1.642951226,3.104928141,3.000628554,0.9521454974,107.8297355,19.82547089,44.96485425,1.087383642,0.4668734319,1.352742777,0.08982322088,2.120215944,0.09998874253,18.25857093,0.6949320443,0.270685746,0.1413600617,26.07551382,0.2953233553,3.987832659,0.05119190438,1449.779277,2.059806413
17,-114.1230287,1246.501197,16978.45068,9403.627179,4480.032479,19422.87651,73976.27725,41177.74362,133320.7164,255230.156,5963.513858,17875.9665,-5.747127708,9999.923728,0,-4.414483009,38.49313972,0,-8.381080586,567500.6242,0,-6.121455219,349.784297,0,-14.14380182,218330.9918,0,-7.308484573,3500.627483,0,-9.199459802,4098630.951,0,-2.87277441,9580297.924,0,-2.372068395,22212.63898,0,-5.994768384,0.02064188349,0,-2.510985246,100063.3285,0,-6.598649551,89.92354799,0,-6.0166754,715.8202312,0,4.436144644,3102.464815,0,-1.94590949,134.4976768,0,-9.076924117,906890.0889,0,-7.41163471,93407.47301,-4.158219538,4.032807822,0,-5.866257597,8652.628081,0,-7.400541302,263.2265525,0,-4.236460596,20.16024762,0,-2.502632327,5867679.726,0,1386.269364,0.0254212823,58006.33893,0.009090626813,152.2865333,0.0001206185313,1640.650541,61.17911387,0.00323608744,16794.6281,0.004606737471,0.002478378459,1729.941857,431.4873673,0.007352287163,1.14E-06,0.005972774766,0.007998183095,1.27E-06,7420.96973,256.1083194,10.00710068,4.319438679,14263.52839,0.9920753297,0.000102136878,0.0422144708,-10.94061804,11.5013154,-3.379396824,11.16599049,0,-23.01764646,7.013131515,-5.484521342,-2.629775364,1.435413842,9.037793575,3.535852264,2.467831675,4.367632827,4.998024105,2.980606125,130.9810949,44.87671936,21.24319639,1.411963331,2.73867946,1.579649185,0.08101411363,1.893641208,0.09999981443,17.34233937,0.8489923607,0.3943297705,0.2607667722,150.8603692,1.247605524,7.830544571,0.01811173858,985.4835886,0.4740898131
18,-105.1584535,1192.861588,16215.79168,15267.91446,2134.152994,8156.740648,87989.29633,57076.05258,139194.8333,539841.1288,4829.606521,25558.07364,-4.033639325,0.3360842899,0,-3.010621841,19.40705064,0,-8.342014364,505082.595,0,-4.594748826,2.120959709,0,-12.90762272,2121052.678,0,-7.209256027,9331.732188,0,-8.455389561,7714262.622,0,-7.846959339,9929556.938,0,-5.64014517,100620.0312,0,-5.527919508,0.01112407171,0,-1.340593853,5373874.28,0,-6.011185611,113.9343073,0,-6.067026684,6001.761067,0,1.921236888,5973.287477,0,-3.985466318,178.2840209,0,-6.913884249,2401229.019,0,-5.440965896,36950.80802,-4.683569689,13.75317499,0,-4.462079246,846.6284073,0,-6.98524145,17.92866225,0,-3.745784273,2.40448072,0,-3.225806963,256293.7996,0,1323.135934,0.08144870117,130.8228383,0.05154597298,321.3574562,0.00268628037,410.3035159,1080.095277,0.04744791575,9621.464749,0.02960126563,0.0003677625502,7558.813099,72.35338803,0.007437557741,0.0004829891904,0.0470374728,0.02143672538,0.03056568104,1721.570568,10.06998057,11.74646341,1.640975749,15339.78567,0.0006637613187,0.009993905447,0.06005930833,-1.819445053,11.51171631,-4.809003284,11.50462907,0,-18.25843824,9.121233004,-7.084211927,7.298803177,4.131064544,3.10873103,2.158336337,3.80899512,3.514368464,4.206293405,4.356488701,79.8579317,19.32611861,37.74002103,1.633529904,0.3564342742,1.317079717,0.09186091473,1.825589313,0.07726807396,12.76133616,1.810972398,0.3108721213,0.1810428833,130.004244,1.467505432,203.0331661,6.449116426,1038.095657,0.8261425489
19,-104.3515077,1082.92092,16025.87765,18707.34347,6363.886911,15015.55515,141535.9393,52791.90386,117185.3683,305400.1626,5915.179692,21102.10831,-4.089646611,0.01000863649,0,-3.607859451,66.02496381,0,-6.683373851,526923.3606,0,-4.323206308,3.236487498,0,-14.97788536,157194.3274,0,-7.092662786,530.0065042,0,-8.812003397,4930949.357,0,-7.545685135,9713328.339,0,-7.786088118,1063.681133,0,-5.720773615,0.01036541863,0,-9.790602335,686681.5079,0,-5.139097007,140.9258316,0,-5.823293372,54.8248627,0,3.296731991,98.32487135,0,-4.221302144,68.96013251,0,-8.662203552,288897.8046,0,-8.893370451,1231199.09,-3.896958861,11.0384345,0,-3.173698699,30.57577199,0,-6.081539715,308.960285,0,-3.855364447,2.564855433,0,-4.281911566,1148149.173,0,925.6410744,0.1146199034,50116.05059,0.1631553422,234.5951278,0.03374049873,1353.160718,814.4797933,0.0001143280585,3387.86855,0.01678519696,0.006542434192,756.5675928,97.34767519,2.62E-06,3.87E-06,0.001067131298,0.0001277301427,0.0001287524931,1840.336456,1862.191014,47.45727196,0.02458773343,624.2061774,0.001233462563,0.004223201839,0.01821500771,-11.18102691,10.61449442,-6.312871661,11.47772224,0,-22.17011507,6.728293847,-7.825924806,7.302588345,3.56757069,6.719772855,2.670571734,3.060549763,2.821228783,3.101268568,1.278957649,214.4605076,35.94943631,25.16320036,1.157289898,0.7716224087,1.493872795,0.06352926295,7.601123914,0.09999856469,46.78663231,0.3509951428,0.2100400273,0.05268155229,614.2139701,2.054619316,7.255449533,0.02307385887,17112.48965,1.124606203
20,-99.05591665,1093.599895,16176.75662,11449.3767,3103.414337,19396.82137,124974.4251,45882.28097,149577.3991,420479.0635,6314.504808,3385.969489,-4.244853342,0.01001665293,0,-2.432771708,270.0673789,0,-1.939104449,877.7783979,0,-4.488246362,1.03490734,0,-12.95365378,1064086.889,0,-7.394823462,0.01149148582,0,-7.70154634,55507.0937,0,-8.689373663,4005439.464,0,-8.861350061,1642116.017,0,-5.871190994,0.01091274325,0,-4.306345392,230275.503,0,-5.362793979,594.9691325,0,-5.854193728,403.219303,0,-3.197885768,6125.174233,0,-5.018867517,9961.109581,0,-9.115069478,30131.33998,0,-1.755471065,116401.7066,-0.4643820114,0.01795406812,0,-2.348584493,32.7015531,0,-7.011189694,32.11432295,0,-4.108901504,210.4557867,0,-3.609058502,118444.5024,0,421.8869512,0.1229080965,25836.98491,0.009716373195,246.4484473,0.01648619685,4156.150089,3850.630459,0.03182227684,8660.84217,0.0008315009248,0.6312997683,198.10523,7073.98385,0.005942390418,0.003214961698,0.01982735209,0.01040093861,0.01367792824,53686.45204,563.1152255,95.17072318,1.42527116,15528.28773,0.0001180783802,0.01463114657,0.03692099181,-8.874196321,9.358676451,-8.613058774,11.50161471,0,-22.88765393,9.42132437,-6.659670298,6.121616345,-2.019321661,4.488014298,1.248695013,4.15951303,2.981595159,2.335176468,4.651345047,100.1641022,42.22713293,4.01559913,0.7210762494,0.286878478,1.29672569,0.08088696338,2.006208317,0.09996541616,10.08111165,0.3752683401,0.1050763733,0.1834064507,110.7895324,0.7947280125,4.638460621,0.1392042565,10986.38346,1.365115362
21,-87.5666341,1170.526747,15400.24995,17705.0718,1687.046837,28888.75735,160232.431,28291.65612,110271.1464,162105.6378,5366.147182,18798.0701,-4.154931485,0.01118239631,0,-3.582638937,208.4960042,0,-9.101769507,539504.3332,0,-4.332307996,0.0158262147,0,-15.69939355,67972.84423,0,-6.905674609,81.49325309,0,-2.829118481,3689757.582,0,-4.168360012,413799.2144,0,-6.770639345,761.5785527,0,-5.789704574,0.01027814983,0,-6.95661251,753725.1744,0,-5.170146899,336.3929822,0,-5.710538899,65.13670107,0,4.158245317,146.1705505,0,-4.818261403,305.6439247,0,-6.89125554,18605.45783,0,-3.099357037,1969450.612,-9.10560588,7.720646428,0,-3.025152001,62.25554451,0,-5.934473002,857.7695028,0,-3.854540572,3.614702854,0,-8.440687891,85786.97773,0,30.62406616,0.04937898935,530.818826,0.004096403796,8.796535951,0.1548132033,22077.4444,11.42630778,0.008979173089,12380.24168,0.03927507655,0.01014431923,2987.242345,221.3055037,2.39E-05,0.0002713090834,0.007074229721,0.003069519916,1.83E-05,3260.162262,502.9114239,5664.072125,0.02273418073,10.27076894,0.003509230655,0.0228975013,0.02583408954,-9.858316631,9.419195603,-6.290878976,11.16775408,0,-22.49563537,7.146306452,-7.221875126,4.231105931,1.725333925,4.013027312,2.640902285,8.007871879,2.846650016,2.936088281,0.8121984415,48.31601726,27.21510943,25.88487936,1.228408431,0.250363823,1.32962996,0.08089692552,3.740612135,0.09995742086,66.02450432,1.7220575,0.165957011,0.1075949389,76.52640137,0.5429391195,24.77695217,0.9754114143,4122.836546,1.300954122
22,-72.93269661,1207.696231,16623.43384,12418.831,5580.609186,10858.14465,112763.2417,51308.55889,133225.8022,271343.8777,5902.2432,17097.93341,-4.41391095,8.362887362,0,-2.446770567,0.01791598391,0,-5.333049815,209.2481995,0,-4.246606497,35.40618153,0,-11.44622552,64648.92475,0,-7.288691401,1188.052784,0,0.05573091117,8430838.954,0,-2.391892696,803568.7098,0,-5.615476665,11634.75675,0,-6.022919321,0.7557774549,0,-2.347206668,14901.14278,0,-5.52326859,177.5837043,0,-6.053096222,264.826628,0,4.393029956,5780.874346,0,-4.645516189,508.3341339,0,-7.491612888,2637464.51,0,-6.070422513,21299.7317,-5.248304194,123.8813848,0,-2.621551911,25.51377174,0,-6.669428441,11.16703592,0,-4.282353322,10.36537598,0,-3.888162393,8256004.766,0,1482.860754,0.05606148951,34196.10216,0.1041570021,326.4273724,0.01838378427,4795.477582,11242.26304,0.1510513831,7829.806543,0.01368638902,0.0008870744338,5724.380392,6084.121138,1.76E-05,0.0002340066713,0.001375882648,0.0004791453555,0.0007265846895,4206.831529,11.56725061,72309.00169,1.450695843,1057.891847,0.0004937893351,0.2890821337,0.07326850108,-10.66953013,11.42920458,-6.769592934,11.31839176,0,-22.76836316,6.398899796,-10.10174782,5.10250801,-4.114279777,3.647539722,6.876658692,0.5946713122,2.970893877,2.26247515,3.897443601,159.9220922,24.25334574,20.82973459,1.274433804,0.8128237108,1.446423967,0.07679197668,1.865303853,0.099499924,5.994001816,0.4929394313,0.4053220001,0.1084660315,44.90082284,0.3654210801,4.215414487,0.05238876664,3710.063985,1.259606555
23,-65.41931659,1259.678957,16457.7511,10103.45144,1245.041501,2962.177079,112457.5316,52016.72608,128598.9988,149521.5636,6068.057535,5519.391677,-4.897882541,0.03059872558,0,-2.836060706,37.24685121,0,-8.755914009,330246.6377,0,-4.669185986,127.6882947,0,-12.88992025,387023.1039,0,-7.681677162,5520.879143,0,-4.567125537,1100487.873,0,-6.074527986,2077044.714,0,-6.124081511,495.6026647,0,-6.523893657,0.01789256926,0,-0.5001712236,55235.45096,0,-7.543632664,145.1888965,0,-6.429148403,887.2615561,0,3.285823084,3963.698055,0,-4.60299598,4955.481709,0,-8.791116986,5738076.869,0,-5.547535739,205698.0435,-7.608667492,26.24985305,0,-4.025151578,45.57276426,0,-5.660997272,0.01002229638,0,-4.782515388,33.26395906,0,-2.777637147,66835.19504,0,1877.711811,0.3975849449,1893.317259,0.001578925852,768.4224908,0.0003932221665,61836.95372,130.6899771,0.02922294668,2419.699643,0.001495966342,0.0001377621222,50677.55092,13344.63466,0.0005451755805,0.0003185381993,0.002341510518,0.002846287521,0.0001112671407,17979.9596,39286.20358,36075.97773,1.805713775,68.56237026,0.9303237207,0.003991800868,0.1085767171,-6.239012498,11.35444559,-4.578891698,11.5119846,0,-23.02119814,7.269748342,-7.504795243,4.12458636,4.791896195,8.390698193,1.966308905,1.133074702,5.196568085,4.007445765,-0.6091703267,42.89406501,6.278671075,7.708562479,0.1937783697,0.1264559413,1.136740264,0.09979569828,1.791777349,0.09975970857,1.624930299,0.4313118043,0.3458928419,0.9563027722,28.23449975,0.3837756347,6.711901177,0.2553761869,1009.468067,1.306892217
24,-47.6278218,1146.27001,15045.87877,12392.8821,4317.306314,43334.50818,97152.97973,45249.95125,113635.9535,635022.6402,4619.748838,24532.23349,-4.099480253,0.03478000033,0,-3.394767355,60.30497155,0,-0.1942916012,210790.1394,0,-4.774798936,4.952792108,0,-7.314960041,2737813.025,0,-6.932131465,1099.708543,0,-7.117805495,213357.0243,0,-3.623203182,105929.4791,0,-1.777184111,5479.709805,0,-5.704450401,0.02005344262,0,-0.02780140321,69049.46982,0,-5.950893742,252.2619933,0,-5.794715382,94.17829998,0,3.504569077,2171.969438,0,-7.902348616,1495.398376,0,-5.030999335,23650.43361,0,-7.45039483,759622.9307,-0.3478839646,0.01304354025,0,-4.279120469,22.9387123,0,-5.319239044,3582.111271,0,-4.01949425,139.5577528,0,-1.906507677,854970.4672,0,3063.314958,0.01297465103,961.5957426,0.005760758543,51.48371014,0.01383038535,5997.63165,39981.55296,0.07146096656,89387.27508,0.07556252682,0.01967066896,1672.430636,8287.208224,0.00417305049,0.002045894276,0.004991689241,0.005498076781,3.20E-06,969.9040972,14.43215818,129.2764882,4.493987549,23260.12684,0.04908244776,0.02896326571,0.02345931581,-8.999224285,11.11463525,-4.946825638,11.41903482,0,-21.94759895,11.3481302,-5.617416481,8.148988482,8.541778986,-2.937608899,2.323272395,3.350070055,3.378976532,4.139197592,-0.287849809,152.543098,76.75642576,31.41001664,0.856881438,0.9559880422,1.328935804,0.09509128332,1.795310904,0.08819814118,12.31443454,0.3980285185,0.14037138,0.1514680755,38.76750782,0.2931052064,3.100810807,0.01763315794,807.5742787,0.4448294909
25,-38.27513489,1171.781767,16886.47739,13278.65662,6618.479309,14047.25688,104842.4401,51658.77936,153980.4373,207447.7851,4919.233439,5347.853697,-4.054125182,0.2767863888,0,-3.690496218,47.22730155,0,-2.623922429,482264.5756,0,-5.548306617,1.145620211,0,-13.41804207,1168209.803,0,-6.956740221,3910.823439,0,-8.363185194,64903.64083,0,-8.469837465,2454967.216,0,-5.154995955,836.0323958,0,-5.681949023,0.01029087321,0,-2.888210765,3678960.483,0,-5.879274817,125.6246677,0,-5.191637649,2550.454568,0,-4.566977342,1983.490658,0,-3.221892122,217.6370338,0,-4.607141546,380378.5453,0,-7.232879471,7571.764517,-7.056104902,31.16782829,0,-3.298466983,15.99020702,0,-5.87886003,7919.182195,0,-3.840705296,3.365503367,0,-3.183769211,484563.4756,0,5899.355678,0.05579817235,25267.98648,0.890176665,25.90273001,0.008470489242,7255.362732,585.0709787,0.08074329834,23676.63017,0.4353572245,0.0005687633321,16154.36631,84.94278859,0.0506428106,0.01282896168,0.05924893805,0.02642167397,1.08E-06,117.8513273,699.3728887,55379.6002,2.21503271,168.6418095,0.0001260252406,0.6157913666,0.06625071751,-9.717922559,7.029135212,-3.894329399,3.53687972,0,-21.45490417,9.39753774,-5.131555363,8.674743741,5.884660914,6.919308245,2.1088342,5.276511587,2.949597512,2.625569325,-0.7878449509,248.7599711,31.63670653,6.905398256,0.8607665754,0.3677479283,1.53911664,0.07386321831,1.810508799,0.0999940098,30.19489725,0.1633913117,0.1595600271,0.4328395757,276.5477864,1.787285418,161.5611087,4.186818896,4846.863843,2.125043605
26,-32.30546776,1238.605224,16714.31797,9833.754063,4637.490697,18156.56603,76969.53661,39676.85253,155233.933,239771.567,7052.166569,20294.97033,-4.466961258,54.76158871,0,-2.315039467,76.31789248,0,-0.3710416349,83563.4389,0,-3.568604288,256.3695609,0,-10.29128629,17709.2081,0,-7.549793163,3259.212859,0,-0.6650501438,9328319.768,0,-8.764574147,8335453.399,0,-2.409651257,326490.9839,0,-6.089463919,47.80317535,0,-9.045090519,8169590.462,0,-4.65302557,405.7517449,0,-6.351784758,367.7753165,0,3.037939772,8677.269838,0,-6.218568089,2046.586436,0,-1.488524965,1970.127075,0,-1.796779939,3165573.757,-3.031749121,4947.882779,0,-2.325690742,43.64481944,0,-5.444505754,3278.356577,0,-4.417470383,11.09630511,0,-4.351201043,92553.17845,0,70283.26939,0.001800474741,8106.642039,0.4842021791,28.7826239,0.0004485040524,1183.475785,127.0890264,0.06249599258,64554.34992,0.0007036375528,0.01702544587,5335.587195,8106.237752,0.0009640966281,7.04E-06,0.002194161539,0.001395935437,0.0007641910524,95639.08123,2127.273517,11.03969963,0.01117324522,89946.3541,0.3487685409,0.0214373669,0.01950490685,-10.2149678,11.36890646,-5.306666726,11.33899458,0,-18.46221747,7.686686512,-4.75927382,6.599636469,7.909347811,-4.55680465,1.442310021,-4.602630812,2.29129043,2.177249433,-0.5175613219,137.3786928,33.58699197,24.30052696,1.100643389,0.6467124006,1.480044844,0.06420283,1.9271656,0.0996920714,21.48462175,0.4482871601,0.2748792838,0.3218431415,59.71688977,0.2839808951,7.331285667,0.1175021508,2822.146591,2.227917799
27,-25.36303842,1311.008837,15936.97191,9178.479394,2520.591162,4224.932772,142730.1591,44947.23358,111354.0856,345493.2205,5656.203512,26015.47891,-4.293896315,0.01050733692,0,-3.798053693,2525.526119,0,-8.515290587,2402096.1,0,-3.692315347,19.44249851,0,-13.98109,528778.4105,0,-7.093576164,6410.504002,0,-7.729439386,1305326.714,0,-8.173938351,5064540.534,0,-4.905420172,76065.24261,0,-5.91028896,0.02088625408,0,-5.991555603,5765.592226,0,-5.939900193,8635.10326,0,-5.967234338,3585.433305,0,-0.7325832985,10000,0,-4.937944655,1578.875983,0,-7.135216305,682525.9489,0,-3.660560389,11038.11143,-5.323539394,15.43073444,0,-3.874364862,1418.70325,0,-5.388242031,0.01627344035,0,-4.182766647,6.869364333,0,-5.65197986,6510511.701,0,28903.77239,0.1118503308,69173.73783,0.02649891088,314.8527864,0.001831057554,92.05457765,127.4293934,0.003581956121,4124.099879,0.005408250488,0.0003207357855,14548.84573,18114.04916,0.0003779739021,1.03E-06,0.001823725432,0.001707753709,5.46E-06,5959.017049,807.4816863,1789.357566,0.2574649584,7230.988036,0.0001140919665,0.2941746034,0.05514368915,-10.69371361,11.47852084,-8.079806438,11.51015437,0,-22.96425993,8.193616867,-9.552768651,7.666115698,-3.220961965,3.729200278,0.3815023878,0.5844875377,1.190710866,1.249829005,5.666231306,83.70834195,7.387210445,27.53155815,1.016887723,0.4309177619,2.301768339,0.0733255309,2.424293381,0.07613240255,2.21351455,0.4535799749,0.2997011227,0.2130674666,61.89952001,0.2643707313,9.634980761,0.02259027801,1306.119067,0.8164651123
