time,modulation_synthesize_pERK_DUSP_ERK,tBRAF,tBRAF600E,tCRAF,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tBRAF_obs,tCRAF_obs,tMEK_obs,pMEK_obs,pMEK_IF_obs,tERK_obs,pERK_obs,pERK_IF_obs,tDUSP_obs,tmDUSP_obs,pCRAF_obs,bound_CRAF_obs,tBRAF_test,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-19.75,0.13365899790391927,0.00208378438473562,0.00208378438473562,0.01881472016262682,0.0,0.0,0.0,0.0029937187492108247,0.015821001413415987,0.0,0.016659265199361697,0.016341030900747275,0.19909925072233883,0.0559568620645529,0.0,0.2984551707924517,0.13365899790391927,0.04274210584929708,643.3617777477366,9.655441180034709,879.1898348211371,7.134798646388257,9.335252540903685,11.694416437808522,0.2810500886444299,0.9019585970139925,12.099232730023157,0.44783609394010765,0.9986861047401997,10.155797509904028,6.466707206369059,0.8685237282033442,0.15911577335906846,0.00208378438473562,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-19.5,0.13365900060048447,0.002083784384735772,0.002083784384735772,0.018814720162638843,0.0,0.0,0.0,0.002993718749214001,0.015821001413424837,0.0,0.01665926519937416,0.01634103094420249,0.1990992507225441,0.055956862064624295,0.0,0.29845517079271017,0.13365900060048447,0.04274210449267672,643.3617783582772,9.655441331813947,879.18984864161,7.1347986463883295,9.335252540904323,11.694416437809553,0.2810500886444987,0.9019585970141931,12.099232730024024,0.447836102974796,0.9986861231233305,10.155797478164358,6.466707207318044,0.8685237305124283,0.1591157733591356,0.002083784384735772,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-19.25,0.1336590032970497,0.0020837843847359237,0.0020837843847359237,0.01881472016265086,0.0,0.0,0.0,0.002993718749217178,0.015821001413433684,0.0,0.016659265199386628,0.016341030987657712,0.19909925072274923,0.05595686206469568,0.0,0.29845517079296857,0.1336590032970497,0.042742103136056364,643.3617789688179,9.655441483593185,879.1898624620828,7.134798646388402,9.335252540904962,11.694416437810583,0.2810500886445677,0.9019585970143942,12.09923273002489,0.4478361120094845,0.998686141506462,10.155797446424685,6.466707208267029,0.8685237328215131,0.15911577335920282,0.0020837843847359237,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-19.0,0.13365900599361488,0.0020837843847360746,0.0020837843847360746,0.01881472016266289,0.0,0.0,0.0,0.002993718749220355,0.01582100141344253,0.0,0.0166592651993991,0.016341031031112934,0.19909925072295453,0.05595686206476707,0.0,0.29845517079322703,0.13365900599361488,0.042742101779436,643.3617795793585,9.655441635372421,879.1898762825556,7.134798646388475,9.335252540905602,11.694416437811615,0.28105008864463643,0.9019585970145945,12.099232730025756,0.4478361210441728,0.998686159889593,10.155797414685011,6.466707209216014,0.8685237351305973,0.15911577335926994,0.0020837843847360746,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-18.75,0.1336590085436934,0.002083784384736217,0.002083784384736217,0.018814720162674343,0.0,0.0,0.0,0.0029937187492233798,0.015821001413450955,0.0,0.016659265199410987,0.016341031072208207,0.19909925072314982,0.05595686206483415,0.0,0.2984551707934729,0.1336590085436934,0.04274210049658415,643.3617802830399,9.655441778906487,879.1898893522527,7.1347986463885436,9.335252540906211,11.694416437812595,0.2810500886446977,0.901958597014773,12.099232730026579,0.4478361295880636,0.9986861772740848,10.155797384671237,6.466707210309771,0.8685237373142772,0.15911577335933386,0.002083784384736217,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-18.5,0.13365900918490153,0.0020837843847362433,0.0020837843847362433,0.018814720162678305,0.0,0.0,0.0,0.002993718749224424,0.015821001413453866,0.0,0.016659265199415275,0.01634103108255103,0.19909925072321702,0.05595686206484515,0.0,0.29845517079355793,0.13365900918490153,0.042742100175010914,643.3617822004406,9.655441814997616,879.1898926385815,7.134798646388556,9.33525254090642,11.694416437812933,0.2810500886446581,0.9019585970146576,12.099232730026865,0.44783613173635967,0.9986861816452822,10.155797377147664,6.4667072132900545,0.8685237378638142,0.15911577335935587,0.0020837843847362433,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-18.25,0.1336590098261097,0.0020837843847362693,0.0020837843847362693,0.018814720162682246,0.0,0.0,0.0,0.0029937187492254684,0.015821001413456777,0.0,0.01665926519941957,0.016341031092893848,0.19909925072328408,0.055956862064856144,0.0,0.2984551707936431,0.1336590098261097,0.04274209985343768,643.3617841178414,9.655441851088744,879.18989592491,7.134798646388568,9.33525254090663,11.69441643781327,0.28105008864461867,0.9019585970145426,12.099232730027149,0.4478361338846556,0.9986861860164797,10.155797369624093,6.466707216270338,0.8685237384133516,0.15911577335937802,0.0020837843847362693,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-18.0,0.13365901046731782,0.0020837843847362966,0.0020837843847362966,0.0188147201626862,0.0,0.0,0.0,0.002993718749226513,0.01582100141345969,0.0,0.016659265199423862,0.016341031103236665,0.19909925072335144,0.05595686206486715,0.0,0.29845517079372813,0.13365901046731782,0.04274209953186445,643.3617860352422,9.655441887179872,879.1898992112388,7.134798646388582,9.33525254090684,11.694416437813608,0.2810500886445788,0.9019585970144266,12.099232730027435,0.4478361360329515,0.998686190387677,10.155797362100522,6.4667072192506225,0.8685237389628885,0.1591157733594001,0.0020837843847362966,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-17.75,0.13365901110852596,0.002083784384736323,0.002083784384736323,0.01881472016269015,0.0,0.0,0.0,0.002993718749227558,0.0158210014134626,0.0,0.016659265199428154,0.01634103111357949,0.19909925072341866,0.05595686206487815,0.0,0.2984551707938131,0.13365901110852596,0.042742099210291214,643.3617879526429,9.655441923271,879.1899024975675,7.134798646388594,9.335252540907051,11.694416437813945,0.2810500886445392,0.901958597014311,12.099232730027719,0.4478361381812477,0.9986861947588747,10.15579735457695,6.466707222230906,0.868523739512426,0.15911577335942223,0.002083784384736323,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-17.5,0.13365901174973413,0.0020837843847363487,0.0020837843847363487,0.018814720162694115,0.0,0.0,0.0,0.002993718749228602,0.015821001413465513,0.0,0.016659265199432435,0.016341031123922302,0.19909925072348575,0.05595686206488915,0.0,0.29845517079389833,0.13365901174973413,0.04274209888871798,643.3617898700436,9.65544195936213,879.1899057838963,7.134798646388607,9.33525254090726,11.694416437814283,0.28105008864449976,0.9019585970141961,12.099232730028005,0.4478361403295435,0.998686199130072,10.15579734705338,6.46670722521119,0.8685237400619622,0.1591157733594442,0.0020837843847363487,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-17.25,0.13365901239094224,0.0020837843847363756,0.0020837843847363756,0.018814720162698067,0.0,0.0,0.0,0.0029937187492296465,0.015821001413468424,0.0,0.016659265199436727,0.016341031134265122,0.19909925072355295,0.05595686206490015,0.0,0.2984551707939832,0.13365901239094224,0.04274209856714475,643.3617917874443,9.655441995453257,879.1899090702248,7.134798646388619,9.33525254090747,11.69441643781462,0.2810500886444601,0.9019585970140807,12.09923273002829,0.4478361424778397,0.9986862035012697,10.155797339529808,6.466707228191474,0.8685237406114993,0.1591157733594663,0.0020837843847363756,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-17.0,0.13365901303215041,0.0020837843847364003,0.0020837843847364003,0.01881472016270202,0.0,0.0,0.0,0.002993718749230691,0.015821001413471335,0.0,0.016659265199441022,0.016341031144607946,0.19909925072362006,0.055956862064911156,0.0,0.29845517079406814,0.13365901303215041,0.04274209824557152,643.361793704845,9.655442031544387,879.1899123565536,7.1347986463886315,9.335252540907682,11.694416437814956,0.28105008864442066,0.9019585970139656,12.099232730028573,0.44783614462613597,0.9986862078724679,10.155797332006237,6.466707231171758,0.8685237411610367,0.1591157733594884,0.0020837843847364003,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-16.75,0.13365901354261972,0.002083784384736426,0.002083784384736426,0.01881472016270563,0.0,0.0,0.0,0.002993718749231644,0.015821001413473992,0.0,0.016659265199444925,0.016341031152842633,0.19909925072368176,0.055956862064922105,0.0,0.2984551707941456,0.13365901354261972,0.042742097989606126,643.3617952967074,9.655442060276732,879.1899149728177,7.134798646388644,9.335252540907874,11.694416437815267,0.2810500886443886,0.901958597013872,12.099232730028833,0.44783614633639157,0.9986862113523723,10.155797326017636,6.466707233646046,0.8685237415985425,0.1591157733595085,0.002083784384736426,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-16.5,0.13365901359879195,0.0020837843847364506,0.0020837843847364506,0.018814720162708038,0.0,0.0,0.0,0.0029937187492322815,0.015821001413475765,0.0,0.01665926519944749,0.016341031153751902,0.1990992507237232,0.055956862064932916,0.0,0.2984551707941961,0.13365901359879195,0.0427420979616178,643.3617957573749,9.65544206343845,879.1899152607125,7.1347986463886555,9.335252540908002,11.694416437815475,0.2810500886443844,0.9019585970138598,12.099232730029001,0.44783614652452575,0.998686211735174,10.155797325362817,6.466707234362078,0.8685237416467589,0.159115773359522,0.0020837843847364506,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-16.25,0.1336590136549642,0.002083784384736474,0.002083784384736474,0.018814720162710463,0.0,0.0,0.0,0.0029937187492329177,0.015821001413477538,0.0,0.016659265199450046,0.016341031154661168,0.19909925072376478,0.05595686206494373,0.0,0.2984551707942464,0.1336590136549642,0.04274209793362947,643.3617962180423,9.655442066600168,879.1899155486072,7.134798646388666,9.33525254090813,11.694416437815685,0.28105008864437997,0.9019585970138472,12.09923273002917,0.4478361467126602,0.9986862121179766,10.155797324707997,6.466707235078109,0.8685237416949744,0.15911577335953533,0.002083784384736474,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-16.0,0.13365901371113642,0.002083784384736499,0.002083784384736499,0.018814720162712868,0.0,0.0,0.0,0.002993718749233555,0.015821001413479314,0.0,0.016659265199452603,0.016341031155570434,0.19909925072380633,0.055956862064954545,0.0,0.29845517079429684,0.13365901371113642,0.04274209790564115,643.3617966787098,9.655442069761886,879.1899158365019,7.1347986463886786,9.335252540908257,11.694416437815892,0.2810500886443757,0.9019585970138344,12.099232730029339,0.4478361469007945,0.9986862125007785,10.155797324053179,6.466707235794141,0.8685237417431907,0.15911577335954885,0.002083784384736499,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-15.75,0.13365901376730865,0.002083784384736521,0.002083784384736521,0.018814720162715275,0.0,0.0,0.0,0.0029937187492341914,0.01582100141348109,0.0,0.016659265199455167,0.0163410311564797,0.19909925072384796,0.05595686206496536,0.0,0.2984551707943471,0.13365901376730865,0.042742097877652825,643.3617971393771,9.655442072923602,879.1899161243964,7.134798646388689,9.335252540908385,11.694416437816102,0.28105008864437125,0.9019585970138215,12.099232730029508,0.44783614708892905,0.9986862128835811,10.15579732339836,6.466707236510173,0.8685237417914069,0.15911577335956234,0.002083784384736521,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-15.5,0.1336590138234809,0.002083784384736544,0.002083784384736544,0.018814720162717683,0.0,0.0,0.0,0.002993718749234828,0.015821001413482864,0.0,0.016659265199457728,0.016341031157388962,0.19909925072388945,0.05595686206497617,0.0,0.2984551707943975,0.1336590138234809,0.042742097849664505,643.3617976000445,9.65544207608532,879.1899164122912,7.1347986463887,9.335252540908513,11.69441643781631,0.281050088644367,0.901958597013809,12.099232730029676,0.44783614727706333,0.9986862132663833,10.155797322743542,6.4667072372262036,0.868523741839623,0.1591157733595758,0.002083784384736544,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-15.25,0.1336590138796531,0.002083784384736569,0.002083784384736569,0.018814720162720098,0.0,0.0,0.0,0.0029937187492354656,0.015821001413484637,0.0,0.016659265199460288,0.016341031158298228,0.19909925072393098,0.055956862064986984,0.0,0.2984551707944478,0.1336590138796531,0.04274209782167618,643.361798060712,9.655442079247038,879.1899167001858,7.134798646388712,9.335252540908643,11.69441643781652,0.28105008864436265,0.9019585970137965,12.099232730029845,0.44783614746519773,0.9986862136491855,10.155797322088723,6.466707237942236,0.8685237418878389,0.15911577335958926,0.002083784384736569,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-15.0,0.13365901393582533,0.002083784384736591,0.002083784384736591,0.018814720162722513,0.0,0.0,0.0,0.0029937187492361022,0.015821001413486413,0.0,0.016659265199462852,0.016341031159207497,0.19909925072397244,0.055956862064997795,0.0,0.2984551707944981,0.13365901393582533,0.04274209779368786,643.3617985213793,9.655442082408756,879.1899169880805,7.134798646388723,9.33525254090877,11.694416437816727,0.28105008864435843,0.9019585970137842,12.099232730030014,0.44783614765333213,0.9986862140319878,10.155797321433905,6.466707238658267,0.868523741936055,0.15911577335960267,0.002083784384736591,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-14.75,0.13365901399199756,0.002083784384736615,0.002083784384736615,0.01881472016272493,0.0,0.0,0.0,0.002993718749236739,0.01582100141348819,0.0,0.01665926519946541,0.01634103116011676,0.19909925072401402,0.05595686206500861,0.0,0.29845517079454853,0.13365901399199756,0.042742097765699524,643.3617989820468,9.655442085570472,879.1899172759751,7.1347986463887345,9.335252540908899,11.694416437816935,0.28105008864435405,0.9019585970137716,12.099232730030183,0.44783614784146647,0.99868621441479,10.155797320779087,6.4667072393742995,0.8685237419842705,0.15911577335961608,0.002083784384736615,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-14.5,0.1336590140481698,0.002083784384736639,0.002083784384736639,0.018814720162727328,0.0,0.0,0.0,0.0029937187492373764,0.015821001413489962,0.0,0.016659265199467973,0.01634103116102603,0.19909925072405546,0.055956862065019417,0.0,0.29845517079459893,0.1336590140481698,0.042742097737711204,643.3617994427142,9.655442088732192,879.1899175638699,7.134798646388746,9.335252540909027,11.694416437817145,0.2810500886443498,0.9019585970137591,12.099232730030351,0.4478361480296008,0.9986862147975921,10.155797320124268,6.46670724009033,0.8685237420324875,0.15911577335962968,0.002083784384736639,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-14.25,0.13365901410434203,0.002083784384736663,0.002083784384736663,0.018814720162729753,0.0,0.0,0.0,0.0029937187492380126,0.015821001413491735,0.0,0.016659265199470537,0.016341031161935294,0.199099250724097,0.055956862065030234,0.0,0.2984551707946493,0.13365901410434203,0.04274209770972288,643.3617999033817,9.655442091893908,879.1899178517644,7.134798646388758,9.335252540909156,11.694416437817353,0.2810500886443455,0.9019585970137466,12.09923273003052,0.4478361482177352,0.9986862151803944,10.155797319469448,6.466707240806363,0.8685237420807027,0.15911577335964297,0.002083784384736663,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-14.0,0.13365901416051423,0.002083784384736686,0.002083784384736686,0.01881472016273216,0.0,0.0,0.0,0.0029937187492386497,0.01582100141349351,0.0,0.01665926519947309,0.016341031162844556,0.1990992507241387,0.05595686206504105,0.0,0.29845517079469974,0.13365901416051423,0.04274209768173455,643.361800364049,9.655442095055626,879.1899181396592,7.134798646388768,9.335252540909284,11.694416437817562,0.281050088644341,0.9019585970137334,12.099232730030689,0.4478361484058693,0.9986862155631961,10.15579731881463,6.466707241522394,0.8685237421289188,0.1591157733596565,0.002083784384736686,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
-13.75,0.13365901421668647,0.00208378438473671,0.00208378438473671,0.018814720162734576,0.0,0.0,0.0,0.0029937187492392863,0.015821001413495284,0.0,0.016659265199475658,0.016341031163753825,0.19909925072418014,0.05595686206505186,0.0,0.29845517079475015,0.13365901421668647,0.04274209765374623,643.3618008247165,9.655442098217343,879.1899184275537,7.13479864638878,9.335252540909412,11.69441643781777,0.2810500886443368,0.9019585970137212,12.09923273003086,0.44783614859400367,0.9986862159459983,10.155797318159811,6.466707242238425,0.8685237421771348,0.1591157733596699,0.00208378438473671,A375_sim,13,Vemurafenib,Cobimetinib,0,0,24,24
