time,modulation_synthesize_pERK_DUSP_ERK,tBRAF,tBRAF600E,tCRAF,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,active_dimer_CRAF,active_dimer_BRAF,active_BRAF_V600E_monomer,unbound_CRAF,bound_BRAF,bound_BRAF_V600E,unbound_BRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tBRAF_obs,tCRAF_obs,tMEK_obs,pMEK_percent,tERK_obs,pERK_percent,tDUSP_obs,tmDUSP_obs,pCRAF_obs,Bound_CRAF_percent,Bound_BRAF_percent,Bound_BRAF_V600E_percent,Bound_RAF_percent,Active_CRAF_percent,Active_BRAF_percent,Active_RAF_percent,tBRAF_test,Mutation,Parameter_set,Drug A,Drug B,Time A (h),Time B (h)
-8.816326530612246,0.1336590124804161,0.0020837843010018805,0.0020837843010018805,0.018814719387570976,6.6135969871358666e-21,6.6135969871358666e-21,0.0,0.00299371853664057,0.00299371853664057,0.0003315629406830777,0.0017522213603188036,0.015821000850930397,0.0003315629406830777,0.0003315629406830777,0.0017522213603188036,0.0,0.016659264535021864,0.016341030462624646,0.19909924984822708,0.05595686040850997,-8.619358391112628e-24,0.2984551698960322,0.1336590124804161,0.04274209701212184,643.3617968678105,9.655442000489392,879.1899095287971,7.134798606204761,9.335252499709563,11.69441643341819,28.10500815606576,12.099232727019626,44.78361441250176,10.155797303148278,6.466707236088067,0.8685237406952532,15.911576861562036,15.91157686156205,15.91157686156205,15.911576861562034,15.911576861562036,100.00000000000004,24.296011395393784,0.0020837843010018805,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-8.326530612244898,0.13365901248034917,0.0020837843010019157,0.0020837843010019157,0.01881471938757092,6.6108059980279594e-21,6.6108059980279594e-21,0.0,0.002993718536640561,0.002993718536640561,0.0003315629406830831,0.0017522213603188334,0.01582100085093036,0.0003315629406830831,0.0003315629406830831,0.0017522213603188334,0.0,0.016659264535021815,0.01634103046262353,0.19909924984822708,0.05595686040851064,-7.513876202205541e-24,0.29845516989603327,0.13365901248034917,0.042742097012156526,643.3617968677964,9.655442000485627,879.1899095284542,7.134798606204778,9.335252499709561,11.69441643341819,28.105008156066095,12.09923272701963,44.783614412479174,10.15579730314909,6.466707236088045,0.8685237406951963,15.911576861562034,15.911576861562041,15.911576861562041,15.911576861562034,15.911576861562034,100.00000000000004,24.29601139539393,0.0020837843010019157,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-7.836734693877553,0.13365901248028228,0.002083784301001951,0.002083784301001951,0.01881471938757088,6.608015008920066e-21,6.608015008920066e-21,0.0,0.0029937185366405517,0.0029937185366405517,0.00033156294068308853,0.001752221360318863,0.01582100085093032,0.00033156294068308853,0.00033156294068308853,0.001752221360318863,0.0,0.01665926453502176,0.01634103046262241,0.19909924984822702,0.05595686040851132,-6.408394013298457e-24,0.29845516989603404,0.13365901248028228,0.04274209701219122,643.3617968677823,9.655442000481862,879.1899095281115,7.134798606204795,9.335252499709558,11.69441643341819,28.105008156066447,12.099232727019633,44.78361441245665,10.155797303149901,6.466707236088023,0.8685237406951387,15.911576861562022,15.911576861562029,15.911576861562029,15.911576861562022,15.911576861562022,100.00000000000001,24.296011395394064,0.002083784301001951,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-7.346938775510203,0.13365901248021533,0.0020837843010019868,0.0020837843010019868,0.018814719387570827,6.605224019812163e-21,6.605224019812163e-21,0.0,0.002993718536640543,0.002993718536640543,0.00033156294068309406,0.0017522213603188928,0.01582100085093028,0.00033156294068309406,0.00033156294068309406,0.0017522213603188928,0.0,0.01665926453502171,0.016341030462621295,0.1990992498482269,0.055956860408511985,-5.302911824391368e-24,0.29845516989603504,0.13365901248021533,0.04274209701222591,643.3617968677682,9.655442000478095,879.1899095277685,7.134798606204812,9.335252499709556,11.694416433418189,28.1050081560668,12.099232727019636,44.78361441243407,10.155797303150713,6.466707236088001,0.8685237406950819,15.911576861562018,15.911576861562024,15.911576861562024,15.911576861562022,15.911576861562018,100.0,24.296011395394206,0.0020837843010019868,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-6.857142857142858,0.13365901248014841,0.0020837843010020215,0.0020837843010020215,0.018814719387570775,6.602433030704272e-21,6.602433030704272e-21,0.0,0.0029937185366405343,0.0029937185366405343,0.00033156294068309943,0.0017522213603189225,0.015821000850930245,0.00033156294068309943,0.00033156294068309943,0.0017522213603189225,0.0,0.016659264535021655,0.016341030462620178,0.19909924984822688,0.05595686040851266,-4.197429635484286e-24,0.29845516989603577,0.13365901248014841,0.042742097012260595,643.3617968677543,9.655442000474327,879.1899095274254,7.1347986062048285,9.335252499709553,11.694416433418189,28.10500815606714,12.099232727019638,44.78361441241154,10.155797303151525,6.466707236087979,0.8685237406950249,15.911576861562018,15.911576861562017,15.911576861562017,15.911576861562018,15.911576861562018,100.00000000000001,24.296011395394356,0.0020837843010020215,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-6.367346938775512,0.1336590124800815,0.0020837843010020583,0.0020837843010020583,0.018814719387570723,6.5996420415963645e-21,6.5996420415963645e-21,0.0,0.0029937185366405257,0.0029937185366405257,0.00033156294068310496,0.0017522213603189524,0.015821000850930203,0.00033156294068310496,0.00033156294068310496,0.0017522213603189524,0.0,0.016659264535021607,0.016341030462619054,0.19909924984822686,0.055956860408513324,-3.0919474465772024e-24,0.2984551698960367,0.1336590124800815,0.04274209701229528,643.3617968677402,9.655442000470561,879.1899095270825,7.134798606204846,9.33525249970955,11.694416433418189,28.10500815606748,12.099232727019642,44.78361441238898,10.155797303152337,6.466707236087958,0.8685237406949676,15.911576861562015,15.911576861562,15.911576861562,15.911576861562013,15.911576861562015,99.99999999999996,24.296011395394505,0.0020837843010020583,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-5.877551020408163,0.1336590124800146,0.002083784301002092,0.002083784301002092,0.018814719387570674,6.596851052488465e-21,6.596851052488465e-21,0.0,0.002993718536640517,0.002993718536640517,0.0003315629406831105,0.0017522213603189823,0.015821000850930165,0.0003315629406831105,0.0003315629406831105,0.0017522213603189823,0.0,0.016659264535021548,0.01634103046261793,0.19909924984822674,0.055956860408514,-1.9864652576701116e-24,0.29845516989603743,0.1336590124800146,0.04274209701232998,643.3617968677261,9.655442000466795,879.1899095267396,7.134798606204862,9.335252499709547,11.694416433418189,28.10500815606783,12.099232727019643,44.783614412366454,10.155797303153149,6.466707236087935,0.8685237406949101,15.911576861562011,15.911576861562006,15.911576861562006,15.911576861562008,15.911576861562011,100.00000000000003,24.296011395394647,0.002083784301002092,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-5.387755102040817,0.13365901247994766,0.0020837843010021277,0.0020837843010021277,0.01881471938757064,6.5940600633805614e-21,6.5940600633805614e-21,0.0,0.0029937185366405075,0.0029937185366405075,0.0003315629406831158,0.001752221360319012,0.015821000850930127,0.0003315629406831158,0.0003315629406831158,0.001752221360319012,0.0,0.0166592645350215,0.016341030462616812,0.19909924984822672,0.055956860408514664,-8.809830687630291e-25,0.2984551698960383,0.13365901247994766,0.042742097012364665,643.361796867712,9.65544200046303,879.1899095263966,7.13479860620488,9.335252499709545,11.694416433418189,28.105008156068173,12.099232727019647,44.78361441234389,10.15579730315396,6.466707236087913,0.8685237406948523,15.911576861561988,15.91157686156199,15.91157686156199,15.91157686156199,15.911576861561988,100.0,24.296011395394768,0.0020837843010021277,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-4.897959183673471,0.13365901247994047,0.0020837843010021034,0.0020837843010021034,0.01881471938757071,6.591587224833786e-21,6.591587208896755e-21,0.0,0.002993718536640522,0.002993718536640522,0.00033156294068311244,0.001752221360318991,0.015821000850930175,0.00033156294068311244,0.00033156294068311244,0.001752221360318991,0.0,0.016659264535021555,0.01634103046261675,0.19909924984822636,0.055956860408514095,-7.7049544284928235e-25,0.29845516989603865,0.13365901247994047,0.04274209701236806,643.3617968677082,9.655442000462623,879.1899095263595,7.134798606204868,9.335252499709549,11.694416433418187,28.105008156067935,12.099232727019647,44.783614412341436,10.155797303154039,6.466707236087908,0.8685237406948458,15.91157686156201,15.911576861562013,15.911576861562013,15.911576861562011,15.91157686156201,100.0,24.296011395394668,0.0020837843010021034,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-4.408163265306122,0.13365901247993975,0.002083784301002072,0.002083784301002072,0.018814719387570775,6.589148995531335e-21,6.5891489619236e-21,0.0,0.0029937185366405382,0.0029937185366405382,0.000331562940683108,0.0017522213603189645,0.015821000850930234,0.000331562940683108,0.000331562940683108,0.0017522213603189645,0.0,0.016659264535021628,0.016341030462616802,0.199099249848226,0.05595686040851338,-7.682459096690007e-25,0.29845516989603904,0.13365901247993975,0.04274209701236805,643.3617968677054,9.655442000462582,879.1899095263559,7.1347986062048525,9.335252499709553,11.694416433418185,28.105008156067626,12.099232727019649,44.78361441234113,10.155797303154039,6.466707236087903,0.8685237406948455,15.91157686156204,15.911576861562038,15.911576861562038,15.911576861562038,15.91157686156204,100.00000000000001,24.296011395394558,0.002083784301002072,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-3.9183673469387763,0.13365901247993903,0.0020837843010020414,0.0020837843010020414,0.01881471938757085,6.586710766228896e-21,6.5867107149504575e-21,0.0,0.002993718536640555,0.002993718536640555,0.0003315629406831037,0.001752221360318938,0.015821000850930293,0.0003315629406831037,0.0003315629406831037,0.001752221360318938,0.0,0.016659264535021697,0.01634103046261686,0.19909924984822566,0.055956860408512665,-7.659963764887179e-25,0.29845516989603926,0.13365901247993903,0.042742097012368044,643.3617968677027,9.655442000462543,879.1899095263523,7.134798606204838,9.335252499709558,11.694416433418183,28.105008156067314,12.09923272701965,44.78361441234085,10.155797303154039,6.466707236087899,0.8685237406948452,15.911576861562063,15.91157686156207,15.91157686156207,15.911576861562065,15.911576861562063,100.00000000000001,24.296011395394437,0.0020837843010020414,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-3.4285714285714306,0.1336590124799383,0.0020837843010020106,0.0020837843010020106,0.01881471938757093,6.5842725369264525e-21,6.584272467977312e-21,0.0,0.002993718536640571,0.002993718536640571,0.00033156294068309916,0.0017522213603189114,0.015821000850930352,0.00033156294068309916,0.00033156294068309916,0.0017522213603189114,0.0,0.016659264535021773,0.016341030462616916,0.1990992498482253,0.05595686040851196,-7.637468433084364e-25,0.29845516989603943,0.1336590124799383,0.04274209701236804,643.3617968676999,9.6554420004625,879.1899095263484,7.134798606204823,9.335252499709561,11.694416433418182,28.10500815606701,12.09923272701965,44.78361441234059,10.155797303154039,6.4667072360878946,0.8685237406948444,15.91157686156208,15.911576861562086,15.911576861562086,15.911576861562084,15.91157686156208,100.0,24.296011395394306,0.0020837843010020106,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-2.9387755102040813,0.13365901247993758,0.0020837843010019794,0.0020837843010019794,0.018814719387570997,6.581834307623999e-21,6.5818342210041535e-21,0.0,0.002993718536640588,0.002993718536640588,0.0003315629406830948,0.001752221360318885,0.01582100085093041,0.0003315629406830948,0.0003315629406830948,0.001752221360318885,0.0,0.01665926453502184,0.016341030462616965,0.199099249848225,0.05595686040851125,-7.614973101281552e-25,0.2984551698960398,0.13365901247993758,0.04274209701236803,643.3617968676972,9.655442000462461,879.1899095263449,7.134798606204808,9.335252499709565,11.69441643341818,28.1050081560667,12.099232727019652,44.783614412340285,10.155797303154039,6.466707236087891,0.868523740694844,15.911576861562116,15.911576861562114,15.911576861562114,15.911576861562116,15.911576861562116,100.00000000000003,24.296011395394203,0.0020837843010019794,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-2.4489795918367356,0.13365901247993686,0.0020837843010019486,0.0020837843010019486,0.01881471938757108,6.579396078321551e-21,6.579395974031003e-21,0.0,0.002993718536640605,0.002993718536640605,0.0003315629406830904,0.0017522213603188585,0.01582100085093047,0.0003315629406830904,0.0003315629406830904,0.0017522213603188585,0.0,0.016659264535021916,0.016341030462617024,0.1990992498482246,0.055956860408510535,-7.592477769478728e-25,0.29845516989604,0.13365901247993686,0.04274209701236802,643.3617968676945,9.65544200046242,879.1899095263411,7.134798606204794,9.335252499709568,11.694416433418178,28.105008156066397,12.099232727019652,44.78361441234002,10.155797303154039,6.466707236087887,0.8685237406948432,15.911576861562136,15.911576861562136,15.911576861562136,15.911576861562137,15.911576861562136,100.00000000000003,24.296011395394075,0.0020837843010019486,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-1.95918367346939,0.13365901247993614,0.0020837843010019183,0.0020837843010019183,0.01881471938757115,6.576957849019109e-21,6.576957727057856e-21,0.0,0.002993718536640621,0.002993718536640621,0.00033156294068308593,0.001752221360318832,0.01582100085093053,0.00033156294068308593,0.00033156294068308593,0.001752221360318832,0.0,0.01665926453502198,0.016341030462617073,0.19909924984822422,0.05595686040850982,-7.569982437675906e-25,0.29845516989604026,0.13365901247993614,0.042742097012368016,643.3617968676917,9.655442000462381,879.1899095263376,7.134798606204779,9.335252499709572,11.694416433418176,28.10500815606609,12.099232727019652,44.78361441233974,10.155797303154039,6.466707236087882,0.8685237406948426,15.911576861562162,15.911576861562155,15.911576861562155,15.911576861562159,15.911576861562162,99.99999999999997,24.296011395393958,0.0020837843010019183,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-1.4693877551020407,0.13365901247993545,0.002083784301001887,0.002083784301001887,0.01881471938757123,6.574519619716666e-21,6.5745194800847106e-21,0.0,0.0029937185366406376,0.0029937185366406376,0.0003315629406830816,0.0017522213603188054,0.015821000850930585,0.0003315629406830816,0.0003315629406830816,0.0017522213603188054,0.0,0.016659264535022054,0.01634103046261713,0.19909924984822389,0.05595686040850912,-7.547487105873091e-25,0.2984551698960405,0.13365901247993545,0.042742097012368,643.3617968676889,9.655442000462342,879.1899095263341,7.134798606204765,9.335252499709577,11.694416433418175,28.105008156065786,12.099232727019654,44.783614412339475,10.155797303154039,6.466707236087878,0.8685237406948421,15.911576861562182,15.911576861562187,15.911576861562187,15.91157686156218,15.911576861562182,100.0,24.29601139539383,0.002083784301001887,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-0.979591836734695,0.1336590124799347,0.0020837843010018567,0.0020837843010018567,0.018814719387571316,6.57208139041422e-21,6.57208123311156e-21,0.0,0.002993718536640654,0.002993718536640654,0.0003315629406830771,0.0017522213603187787,0.015821000850930644,0.0003315629406830771,0.0003315629406830771,0.0017522213603187787,0.0,0.016659264535022127,0.01634103046261718,0.1990992498482235,0.055956860408508405,-7.524991774070273e-25,0.2984551698960407,0.1336590124799347,0.042742097012367995,643.3617968676862,9.655442000462298,879.18990952633,7.1347986062047495,9.335252499709581,11.694416433418173,28.105008156065484,12.099232727019654,44.78361441233919,10.155797303154037,6.466707236087873,0.8685237406948406,15.911576861562194,15.911576861562201,15.911576861562201,15.911576861562196,15.911576861562194,99.99999999999996,24.2960113953937,0.0020837843010018567,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
-0.48979591836734926,0.133659012479934,0.0020837843010018254,0.0020837843010018254,0.018814719387571375,6.569643161111765e-21,6.569642986138401e-21,0.0,0.0029937185366406705,0.0029937185366406705,0.0003315629406830728,0.0017522213603187523,0.015821000850930703,0.0003315629406830728,0.0003315629406830728,0.0017522213603187523,0.0,0.016659264535022197,0.01634103046261724,0.19909924984822322,0.0559568604085077,-7.502496442267452e-25,0.29845516989604104,0.133659012479934,0.04274209701236799,643.3617968676834,9.655442000462259,879.1899095263265,7.134798606204734,9.335252499709584,11.694416433418171,28.105008156065164,12.099232727019656,44.783614412338906,10.155797303154037,6.46670723608787,0.8685237406948411,15.911576861562233,15.911576861562233,15.911576861562233,15.911576861562233,15.911576861562233,99.99999999999999,24.296011395393595,0.0020837843010018254,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
0.0,0.13365901247993328,0.0020837843010017942,0.0020837843010017942,0.018814719387571455,6.56720493180932e-21,6.567204739165256e-21,0.0,0.002993718536640687,0.002993718536640687,0.0003315629406830684,0.0017522213603187258,0.01582100085093076,0.0003315629406830684,0.0003315629406830684,0.0017522213603187258,0.0,0.016659264535022266,0.016341030462617288,0.1990992498482228,0.05595686040850699,-7.480001110464629e-25,0.2984551698960413,0.13365901247993328,0.04274209701236798,643.3617968676807,9.65544200046222,879.1899095263228,7.134798606204719,9.33525249970959,11.69441643341817,28.105008156064866,12.099232727019656,44.78361441233862,10.155797303154037,6.466707236087865,0.86852374069484,15.911576861562255,15.911576861562263,15.911576861562263,15.911576861562255,15.911576861562255,100.0,24.296011395393464,0.0020837843010017942,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
0.16326530612244897,0.0015785942055525322,0.0020837843321103266,0.0020837843321103266,0.01881471945846262,6.5662785790436356e-21,6.5662785790436356e-21,0.0,0.0029937185585205473,0.0029937185585205473,0.0003315629468069019,0.001752221385303425,0.015821000899942053,0.0003315629468069019,0.0003315629468069019,0.001752221385303425,0.0,0.017020842576751016,0.0014436829558034394,0.199099250104764,0.024566604245030564,0.6956997127009699,0.2984551701699547,0.0015785942055525322,0.04212895691446832,537.2805764813404,1.1174031545338972,101.74672255211678,7.134798621133584,9.335252503477445,11.694416434706678,12.338873316752256,12.099232727937427,0.5289217153295099,10.141348307017516,6.28652044685119,0.07673156960913863,15.9115769179009,15.911576917900886,15.911576917900886,15.911576917900899,15.9115769179009,100.00000000000003,24.296011530362627,0.0020837843321103266,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
0.32653061224489793,0.0007289909902590582,0.0020837843321101935,0.0020837843321101935,0.01881471945846104,6.5653523793471426e-21,6.5653523793471426e-21,0.0,0.002993718558520117,0.002993718558520117,0.0003315629468068609,0.0017522213853033311,0.015821000899940926,0.0003315629468068609,0.0003315629468068609,0.0017522213853033311,0.0,0.01715354308019993,0.0006928295162504575,0.1990992501047842,0.011085191246996709,0.6962090513432001,0.29845517016996853,0.0007289909902590582,0.0404297513662781,444.2303806079958,1.0542683196331062,95.99789098317063,7.13479862113352,9.335252503477362,11.69441643470678,5.567671018932853,12.099232727937475,0.24425477027049056,10.10017892396907,6.096343303106248,0.03682380264983913,15.911576917899948,15.911576917899938,15.911576917899938,15.911576917899948,15.911576917899948,99.99999999999994,24.296011530361916,0.0020837843321101935,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
0.4897959183673469,0.0003767790159708211,0.0020837843321093496,0.0020837843321093496,0.018814719458461932,6.5644262045413034e-21,6.5644262045413034e-21,0.0,0.0029937185585202637,0.0029937185585202637,0.0003315629468067298,0.0017522213853026205,0.015821000899941682,0.0003315629468067298,0.0003315629468067298,0.0017522213853026205,0.0,0.01720301315468034,0.00036088298035546774,0.19909925010478888,0.00548209367876354,0.6964207400903893,0.2984551701699751,0.0003767790159708211,0.03805943875611326,369.2373988668238,1.0280597023513744,93.61142831728411,7.134798621133115,9.33525250347741,11.694416434706802,2.753447677918542,12.099232727937496,0.12624308560519804,10.039762105535642,5.911439794537566,0.019180885537634758,15.911576917899973,15.911576917900089,15.911576917900089,15.911576917899986,15.911576917899973,100.00000000000004,24.29601153035854,0.0020837843321093496,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
0.6530612244897959,0.00023056608385526805,0.0020837843321052474,0.0020837843321052474,0.018814719458464073,6.5635000946748986e-21,6.5635000946748986e-21,0.0,0.002993718558520416,0.002993718558520416,0.00033156294680605384,0.0017522213852991942,0.015821000899943663,0.00033156294680605384,0.00033156294680605384,0.0017522213852991942,0.0,0.01722270693365878,0.00021915746612358715,0.19909925010480056,0.0031532223540526446,0.6965087262747028,0.29845517016999656,0.00023056608385526805,0.035324506666987346,309.0123445608523,1.0171736756018193,92.6201857752457,7.134798621131146,9.335252503477523,11.694416434706861,1.583743963070113,12.099232727937567,0.07725317129669435,9.965189952992949,5.733381226134885,0.011648192076815474,15.911576917898971,15.911576917898975,15.911576917898975,15.911576917898971,15.911576917898971,100.00000000000004,24.296011530341918,0.0020837843321052474,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
0.8163265306122448,0.0001706424382326977,0.002083784332105981,0.002083784332105981,0.018814719458463455,6.562574074635528e-21,6.562574074635528e-21,0.0,0.0029937185585203283,0.0029937185585203283,0.00033156294680619603,0.0017522213852997845,0.01582100089994313,0.00033156294680619603,0.00033156294680619603,0.0017522213852997845,0.0,0.017230749437499856,0.0001602768615262251,0.1990992501047959,0.002185279010469909,0.6965452957468591,0.2984551701699896,0.0001706424382326977,0.03244252636224588,260.73613768895643,1.0127111305264418,92.21384243012588,7.134798621131498,9.33525250347749,11.694416434706838,1.0975827429383522,12.099232727937544,0.05717523276125716,9.880083094281307,5.563508929242189,0.008518695263039253,15.91157691789903,15.911576917900195,15.911576917900195,15.911576917899147,15.91157691789903,99.99999999999997,24.296011530344867,0.002083784332105981,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
0.9795918367346939,0.00014724746516616262,0.002083784332100179,0.002083784332100179,0.018814719458462782,6.5616481598686456e-21,6.5616481598686456e-21,0.0,0.0029937185585195893,0.0029937185585195893,0.00033156294680520513,0.0017522213852949734,0.015821000899943195,0.00033156294680520513,0.00033156294680520513,0.0017522213852949734,0.0,0.01723406818007896,0.0001370251741165183,0.1990992501047895,0.0017829483701558135,0.6965604960330982,0.298455170169985,0.00014724746516616262,0.029563335889202156,222.0757900797307,1.0109687312745494,92.0551858051307,7.134798621128714,9.335252503477454,11.694416434706806,0.8955073257269508,12.09923272793753,0.04933654360294643,9.787147931242975,5.4030187203652105,0.007282870968075209,15.911576917895669,15.911576917896946,15.911576917896946,15.911576917895797,15.911576917895669,99.99999999999997,24.296011530321096,0.002083784332100179,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
1.1428571428571428,0.00013957560351067017,0.0020837843321003867,0.0020837843321003867,0.018814719458462373,6.560722359974814e-21,6.560722359974814e-21,0.0,0.002993718558519449,0.002993718558519449,0.0003315629468052061,0.0017522213852951803,0.01582100089994292,0.0003315629468052061,0.0003315629468052061,0.0017522213852951803,0.0,0.017235443453263444,0.0001291881201540007,0.19909925010479276,0.0016157215653143835,0.6965668139587428,0.29845517016998124,0.00013957560351067017,0.02678621798555208,191.13246306530152,1.010397330164926,92.00315606999803,7.134798621128813,9.335252503477433,11.694416434706822,0.8115156458218572,12.099232727937515,0.04676601964414847,9.688500491041001,5.252966711572162,0.00686633252434148,15.91157691789527,15.911576917895406,15.911576917895406,15.911576917895284,15.91157691789527,99.99999999999999,24.29601153032165,0.0020837843321003867,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
1.3061224489795917,0.00013888546375180795,0.0020837843320941434,0.0020837843320941434,0.01881471945846354,6.5597966809069685e-21,6.5597966809069685e-21,0.0,0.002993718558519121,0.002993718558519121,0.0003315629468041681,0.0017522213852899761,0.015821000899944423,0.0003315629468041681,0.0003315629468041681,0.0017522213852899761,0.0,0.01723601423876131,0.00012818929821334005,0.1990992501047855,0.001546229976923841,0.6965694393911369,0.2984551701699201,0.00013888546375180795,0.02417335099558341,166.3735619344727,1.0103459279949776,91.99847557280853,7.134798621125817,9.335252503477495,11.694416434706786,0.7766126573103935,12.099232727937311,0.0465347823168002,9.585863817937156,5.114235633158597,0.006813245262377584,15.911576917892543,15.911576917893267,15.911576917893267,15.911576917892615,15.911576917892543,100.00000000000004,24.296011530296113,0.0020837843320941434,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
1.4693877551020407,0.00014149558173974324,0.0020837843320899913,0.0020837843320899913,0.01881471945846425,6.558871126361044e-21,6.558871126361044e-21,0.0,0.0029937185585188607,0.0029937185585188607,0.00033156294680344894,0.0017522213852865425,0.015821000899945384,0.00033156294680344894,0.00033156294680344894,0.0017522213852865425,0.0,0.017236251717176552,0.0001304019399679742,0.19909925010478235,0.0015173026881587278,0.6965705322808156,0.29845517016987944,0.00014149558173974324,0.021760183518026013,146.56677950780812,1.01054033128309,92.01617723879949,7.134798621123824,9.335252503477532,11.69441643470677,0.7620835775926824,12.099232727937174,0.047409325045099586,9.480694845753705,4.987481157414707,0.006930846896540346,15.911576917890557,15.911576917890459,15.911576917890459,15.911576917890548,15.911576917890557,100.0,24.296011530278996,0.0020837843320899913,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
1.6326530612244896,0.00014586409017844465,0.0020837843321226245,0.0020837843321226245,0.018814719458458994,6.557945698621474e-21,6.557945698621474e-21,0.0,0.002993718558520859,0.002993718558520859,0.00033156294680894134,0.001752221385313683,0.01582100089993813,0.00033156294680894134,0.00033156294680894134,0.001752221385313683,0.0,0.017236350356876262,0.0001343041226091667,0.1990992501047896,0.0015052847891418792,0.6965709863239885,0.29845517017009754,0.00014586409017844465,0.019563145878087104,130.7243959973066,1.0108656980810429,92.04580397216304,7.134798621139486,9.335252503477253,11.694416434706806,0.7560474428455256,12.099232727937906,0.04887303178407425,9.374260473956312,4.87309125965661,0.007138247418766817,15.911576917905624,15.911576917904855,15.911576917904855,15.911576917905544,15.911576917905624,100.0,24.296011530412883,0.0020837843321226245,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
1.7959183673469385,0.00015134067534332821,0.002083784332128515,0.002083784332128515,0.018814719458458123,6.5570203991054654e-21,6.5570203991054654e-21,0.0,0.0029937185585212104,0.0029937185585212104,0.00033156294680987186,0.0017522213853186424,0.015821000899936915,0.00033156294680987186,0.00033156294680987186,0.0017522213853186424,0.0,0.01723639126203652,0.00013925143391351524,0.19909925010480498,0.0015003005705530978,0.6965711746306595,0.29845517017020173,0.00015134067534332821,0.0175855749137381,118.05504349984237,1.0112735899857488,92.08294514568755,7.134798621142312,9.335252503477207,11.694416434706884,0.7535440589371111,12.099232727938254,0.05070800926551961,9.26769194887725,4.771150986039846,0.007401196399498533,15.911576917908228,15.911576917904528,15.911576917904528,15.91157691790786,15.911576917908228,99.99999999999996,24.296011530436918,0.002083784332128515,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
1.9591836734693877,0.00015762515453238116,0.002083784332093598,0.002083784332093598,0.018814719458458643,6.556095228684294e-21,6.556095228684294e-21,0.0,0.002993718558517841,0.002993718558517841,0.0003315629468041707,0.0017522213852894273,0.01582100089994079,0.0003315629468041707,0.0003315629468041707,0.0017522213852894273,0.0,0.01723640823530005,0.0001449521182810104,0.1990992501047744,0.0014982323243790921,0.6965712527701641,0.29845517017023254,0.00015762515453238116,0.015822032547698185,107.92511285316391,1.0117416470261786,92.1255647406278,7.134798621125555,9.335252503477234,11.69441643470673,0.7525052573481112,12.099232727938357,0.0528136786648645,9.16201642378236,4.6814375871038525,0.007704187064869757,15.911576917889878,15.911576917897555,15.911576917897555,15.911576917890645,15.911576917889878,100.0,24.296011530293704,0.002083784332093598,BRAF_V600E,13,Belvarafenib,Cobimetinib,24,24
