time,modulation_synthesize_pERK_DUSP_ERK,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,tSOS1,pS1134SOS1,uS1134SOS1,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tCRAF_obs,tRAS_obs,tMEK_obs,pMEK_obs,pMEK_IF_obs,tERK_obs,pERK_obs,pERK_IF_obs,tDUSP_obs,tmDUSP_obs,gtpRAS_obs,pCRAF_obs,bound_CRAF_obs,tSOS1_obs,pS1134SOS1_obs,Cell_line,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-21.5,0.1582182319722024,0.018814719117239514,0.5267654864582976,0.1362785257122877,0.3904869607460092,0.0,0.0,0.0,0.003048662847438085,0.015766056269801428,0.013441705332692898,0.013501894811179643,0.013980060186527437,0.1990992497277445,0.07971194351699118,3.586414538346972e-18,0.29845516971509434,0.1582182319722024,0.04871772950674066,733.3081010443276,0.008603602300953968,0.0062152744225101005,0.0023883278784438684,11.00533770021017,1002.1065691753123,9.33525248534148,12.667368442336592,11.694416432813052,0.4003628523261246,1.2496799010588686,12.099232726413378,0.5301239449905917,1.1661194784313347,10.286656009484995,6.597565942419514,0.7412918476710468,0.7430384742612403,0.16203605424248202,8.552793977829653,0.7224037333549169,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-21.25,0.15821823197159576,0.018814719117050363,0.5267654864615421,0.1362785257133786,0.39048696074816286,0.0,0.0,0.0,0.0030486628474000587,0.015766056269650303,0.013441705332577492,0.013501894811062686,0.01398006018638735,0.1990992497276371,0.07971194351639578,3.497314167423244e-18,0.2984551697149254,0.15821823197159576,0.04871772950659555,733.3081010419168,0.0086036023009539,0.006215274422503516,0.0023883278784503845,11.00533770017761,1002.1065691723475,9.335252485331427,12.66736844234275,11.694416432812513,0.4003628523233501,1.2496799010507829,12.099232726412811,0.5301239449888592,1.1661194784278095,10.286656009482016,6.597565942416226,0.7412918476705694,0.7430384742612647,0.16203605424208992,8.552793977829646,0.7224037333541573,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-21.0,0.1582182319709891,0.018814719116861212,0.5267654864647866,0.13627852571446947,0.3904869607503165,0.0,0.0,0.0,0.003048662847362034,0.01576605626949917,0.013441705332462082,0.013501894810945736,0.013980060186247265,0.19909924972752968,0.0797119435158004,3.4082137964995208e-18,0.2984551697147564,0.1582182319709891,0.048717729506450445,733.308101039506,0.008603602300953833,0.006215274422496932,0.0023883278784569005,11.005337700145047,1002.1065691693825,9.335252485321373,12.667368442348911,11.694416432811973,0.4003628523205757,1.249679901042697,12.099232726412245,0.5301239449871268,1.1661194784242845,10.286656009479037,6.597565942412939,0.741291847670092,0.7430384742612891,0.16203605424169792,8.552793977829637,0.7224037333533977,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-20.75,0.15821823197038248,0.018814719116672055,0.5267654864680309,0.13627852571556034,0.39048696075247014,0.0,0.0,0.0,0.0030486628473240097,0.01576605626934804,0.01344170533234667,0.013501894810828776,0.013980060186107177,0.19909924972742227,0.07971194351520501,3.319113425575794e-18,0.2984551697145873,0.15821823197038248,0.04871772950630534,733.3081010370952,0.008603602300953766,0.006215274422490348,0.0023883278784634166,11.005337700112486,1002.1065691664177,9.335252485311319,12.66736844235507,11.694416432811433,0.40036285231780133,1.2496799010346116,12.09923272641168,0.5301239449853946,1.1661194784207598,10.286656009476058,6.597565942409651,0.7412918476696149,0.7430384742613139,0.162036054241306,8.55279397782963,0.7224037333526382,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-20.5,0.15821823196977586,0.0188147191164829,0.5267654864712753,0.13627852571665122,0.3904869607546234,0.0,0.0,0.0,0.0030486628472859833,0.015766056269196915,0.01344170533223126,0.01350189481071182,0.013980060185967088,0.19909924972731483,0.07971194351460963,3.2300130546520674e-18,0.2984551697144184,0.15821823196977586,0.04871772950616023,733.3081010346843,0.008603602300953696,0.006215274422483763,0.0023883278784699326,11.005337700079926,1002.1065691634528,9.335252485301266,12.667368442361228,11.694416432810893,0.400362852315027,1.2496799010265263,12.099232726411113,0.5301239449836621,1.1661194784172348,10.28665600947308,6.597565942406364,0.7412918476691369,0.7430384742613383,0.1620360542409139,8.552793977829621,0.7224037333518786,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-20.25,0.15821823196916923,0.018814719116293743,0.5267654864745194,0.13627852571774207,0.390486960756777,0.0,0.0,0.0,0.0030486628472479573,0.015766056269045786,0.013441705332115854,0.013501894810594864,0.013980060185826999,0.19909924972720744,0.07971194351401423,3.1409126837283407e-18,0.2984551697142494,0.15821823196916923,0.04871772950601513,733.3081010322735,0.008603602300953628,0.006215274422477179,0.0023883278784764487,11.005337700047365,1002.1065691604879,9.335252485291212,12.667368442367387,11.694416432810355,0.4003628523122525,1.24967990101844,12.099232726410547,0.5301239449819297,1.1661194784137097,10.286656009470102,6.597565942403076,0.7412918476686601,0.7430384742613628,0.16203605424052192,8.552793977829614,0.722403733351119,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-20.0,0.1582182319685626,0.01881471911610459,0.526765486477764,0.13627852571883295,0.3904869607589305,0.0,0.0,0.0,0.0030486628472099326,0.015766056268894657,0.013441705332000441,0.013501894810477904,0.013980060185686913,0.1990992497271,0.07971194351341884,3.0518123128046144e-18,0.2984551697140804,0.1582182319685626,0.04871772950587003,733.3081010298627,0.008603602300953559,0.006215274422470595,0.0023883278784829647,11.005337700014804,1002.106569157523,9.335252485281158,12.667368442373547,11.694416432809815,0.40036285230947816,1.2496799010103548,12.09923272640998,0.5301239449801972,1.1661194784101847,10.286656009467123,6.597565942399789,0.7412918476681822,0.7430384742613874,0.16203605424012993,8.552793977829605,0.7224037333503596,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-19.75,0.15821823196795598,0.018814719115915444,0.5267654864810084,0.13627852571992383,0.3904869607610842,0.0,0.0,0.0,0.0030486628471719074,0.015766056268743528,0.013441705331885033,0.013501894810360952,0.01398006018554683,0.19909924972699264,0.07971194351282346,2.9627119418808854e-18,0.2984551697139115,0.15821823196795598,0.048717729505724915,733.3081010274518,0.008603602300953491,0.006215274422464011,0.002388327878489481,11.005337699982245,1002.1065691545584,9.335252485271106,12.667368442379706,11.694416432809275,0.40036285230670365,1.2496799010022688,12.099232726409415,0.5301239449784647,1.1661194784066595,10.286656009464144,6.597565942396501,0.741291847667705,0.7430384742614118,0.16203605423973785,8.552793977829598,0.7224037333496,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-19.5,0.15821823196734935,0.018814719115726283,0.5267654864842528,0.13627852572101468,0.3904869607632376,0.0,0.0,0.0,0.003048662847133881,0.0157660562685924,0.013441705331769626,0.013501894810243996,0.013980060185406738,0.19909924972688514,0.07971194351222807,2.873611570957157e-18,0.29845516971374253,0.15821823196734935,0.048717729505579815,733.308101025041,0.008603602300953422,0.006215274422457426,0.0023883278784959973,11.005337699949685,1002.1065691515935,9.335252485261051,12.667368442385865,11.694416432808735,0.40036285230392943,1.2496799009941837,12.099232726408848,0.5301239449767323,1.1661194784031346,10.286656009461167,6.597565942393214,0.7412918476672272,0.7430384742614363,0.16203605423934583,8.55279397782959,0.7224037333488404,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-19.25,0.15821823196674273,0.01881471911553713,0.5267654864874973,0.13627852572210558,0.39048696076539113,0.0,0.0,0.0,0.0030486628470958567,0.01576605626844127,0.013441705331654214,0.013501894810127037,0.01398006018526665,0.1990992497267777,0.07971194351163269,2.78451120003343e-18,0.29845516971357355,0.15821823196674273,0.04871772950543471,733.3081010226302,0.008603602300953354,0.0062152744224508415,0.002388327878502513,11.005337699917124,1002.1065691486286,9.335252485250997,12.667368442392025,11.694416432808197,0.4003628523011551,1.2496799009860982,12.099232726408282,0.5301239449749999,1.1661194783996096,10.286656009458188,6.5975659423899256,0.7412918476667496,0.7430384742614609,0.1620360542389539,8.552793977829582,0.7224037333480808,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-19.0,0.1582182319661361,0.018814719115347975,0.526765486490742,0.13627852572319643,0.39048696076754486,0.0,0.0,0.0,0.003048662847057831,0.01576605626829014,0.013441705331538809,0.013501894810010084,0.013980060185126562,0.19909924972667029,0.0797119435110373,2.6954108291097022e-18,0.29845516971340463,0.1582182319661361,0.0487177295052896,733.3081010202194,0.008603602300953287,0.006215274422444257,0.0023883278785090294,11.005337699884564,1002.1065691456638,9.335252485240945,12.667368442398184,11.694416432807657,0.40036285229838064,1.2496799009780126,12.099232726407717,0.5301239449732674,1.1661194783960844,10.286656009455209,6.597565942386638,0.7412918476662722,0.7430384742614854,0.16203605423856188,8.552793977829575,0.7224037333473212,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-18.75,0.15821823196552948,0.018814719115158824,0.5267654864939864,0.1362785257242873,0.3904869607696982,0.0,0.0,0.0,0.003048662847019805,0.01576605626813901,0.013441705331423399,0.013501894809893127,0.013980060184986477,0.19909924972656282,0.07971194351044192,2.606310458185976e-18,0.2984551697132356,0.15821823196552948,0.048717729505144504,733.3081010178086,0.008603602300953217,0.006215274422437673,0.002388327878515545,11.005337699852003,1002.106569142699,9.33525248523089,12.667368442404342,11.694416432807117,0.40036285229560636,1.2496799009699273,12.09923272640715,0.5301239449715351,1.1661194783925595,10.286656009452232,6.59756594238335,0.7412918476657944,0.7430384742615098,0.1620360542381698,8.552793977829566,0.7224037333465617,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
-18.5,0.15821823196492285,0.01881471911496967,0.5267654864972308,0.1362785257253782,0.3904869607718518,0.0,0.0,0.0,0.0030486628469817796,0.015766056267987882,0.013441705331307988,0.01350189480977617,0.01398006018484639,0.1990992497264555,0.07971194350984653,2.5172100872622492e-18,0.29845516971306674,0.15821823196492285,0.0487177295049994,733.3081010153977,0.00860360230095315,0.006215274422431088,0.0023883278785220615,11.005337699819442,1002.1065691397341,9.335252485220838,12.667368442410503,11.694416432806578,0.40036285229283175,1.2496799009618411,12.099232726406584,0.5301239449698025,1.1661194783890343,10.286656009449253,6.597565942380063,0.741291847665317,0.7430384742615345,0.16203605423777778,8.552793977829559,0.7224037333458021,A375_sim,13,Vemurafenib,Cobimetinib,0,0.5,24,24
